reaction_id,reaction_signature,reaction_smiles,source
RHEA:68472,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC=C(C)C1CC=C(C)CC1,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CC/C=C(C)C1CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68504,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CC/C=C(/C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68508,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CC/C=C(/C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68512,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C12CC=C(C)CC2,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@@H](C)[C@]12CC=C(C)CC2.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68516,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C12CC=C(C)CC2,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@@H](C)[C@@]12CC=C(C)CC2.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68520,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C12CC=C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@@H](C)[C@@]12CC=C(C)CC2.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68524,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C([O-])O,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C([O-])O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68528,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C([O-])O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>O=C([O-])O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68532,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC=C(C)C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CC/C=C(/C)C1CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68536,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC23CC1C(C)(C)C2CCC3C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC[C@@H](C)[C@@]13CC=C(C)[C@H](C3)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68540,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC23CC1C(C)(C)C2CCC3C,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC[C@@H](C)[C@@]13CC=C(C)[C@H](C3)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68544,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CC/C=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68596,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)=CCC(C(C)C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC=C(C)C[C@@]1([H])[C@H](C(C)C)CC=C2C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68636,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)C)CC12,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)C)CC12.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68640,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68644,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=O)NC1C(Oc2ccccc2[N+](=O)[O-])OC(CO)C(O)C1O,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(=O)N[C@H]1[C@H](Oc2ccccc2[N+](=O)[O-])O[C@H](CO)[C@@H](O)[C@@H]1O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68708,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)(O)CCC=C(C)C,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C=CC(C)(O)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68712,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(=C)C)CC1C(=C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68716,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)C)CCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1/C=C/C(C(C)C)CC/C(C)=C/CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68772,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C(C(C)C)CCC(C)=CCC1,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=CC=C(C(C)C)CC/C(C)=C/CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68776,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CC=C(C)CCC=C(C)CC1,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1C/C=C(C)CC/C=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68780,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)=CCC(C)(C)C=CC1,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=CCC/C(C)=C/CC(C)(C)/C=C/C1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68784,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1=CC=C(C)CC1,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@H](C)C1=CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68788,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=C1CC=C(C)CC1,CC(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C1CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68824,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)=CCC=C(C)C,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C/C(C)=CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68844,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC=C(C)C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CC/C=C(/C)C1CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:68852,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1CCC(C)=CC1O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]1([C@H](C)CCC=C(C)C)CCC(C)=C[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:69444,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCC2C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CCC(C)=C[C@@]1([H])[C@H](C(C)C)CC=C2C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:69448,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@]12CCC(C)=C[C@@]1([H])[C@H](C(C)C)CC[C@@]2(C)O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:69775,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3C(C(C)C)CCC2(C)C13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CCC(=C)C3[C@]1(C)CC[C@@H](C(C)C)[C@@]32[H].O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:71979,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC23C(C)CCC2C3(C)C2=C1CC1(C)CCC(C(C)C)C1C2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CC[C@@H](C)[C@]13CC[C@@H](C)C1=C(C[C@]4([H])[C@H](C(C)C)CC[C@@]4(C)C1)[C@]23C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:71983,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC23C(C)CCC2C3(C)C2CC3C(C(C)C)CCC3(C)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CC[C@@H](C)[C@]13CCC(=C)[C@]1([H])C[C@]4(C)CC[C@@H](C(C)C)[C@@]4([H])C[C@@]1([H])[C@]23C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:71987,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2CCC(C)C2=CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC[C@@H](C)/C1=C/C/C(C)=C/C[C@]1(C)CC[C@@H](C(C)C)[C@@]1([H])C/C=C/2C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:71991,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C23CCC(C)C4CC5(C)CCC(C(C)C)C5CC14C2CCC3C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CC[C@@H](C)[C@]13CC[C@@H](C)[C@]1([H])C[C@]4(C)CC[C@@H](C(C)C)[C@@]4([H])C[C@]21C3=C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:71995,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CC3C(C)CCC45C(C)CCC4C5(C)C3(O)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]12CC[C@H](C)[C@@]13CC[C@H](C)[C@@]1([H])C[C@@]4(C)CC[C@H](C(C)C)[C@]4([H])C[C@]1(O)[C@@]23C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:71999,CC(C)[C@H]1CC[C@]2(C)C[C@@H]3[C@@H](C)CC[C@@]45[C@@H](CC[C@@H]4C)[C@]5(C)[C@@]3(O)C[C@@H]12>>CC(C)[C@H]1CC[C@]2(C)C[C@@H]3[C@@H](C)CC[C@@]45[C@@H](CC[C@@H]4C)[C@]5(CO)[C@@]3(O)C[C@@H]12,[H][C@@]12CC[C@H](C)[C@@]13CC[C@H](C)[C@@]1([H])C[C@@]4(C)CC[C@H](C(C)C)[C@]4([H])C[C@]1(O)[C@@]23C.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>[H][C@@]12CC[C@H](C)[C@@]13CC[C@H](C)[C@@]1([H])C[C@@]4(C)CC[C@H](C(C)C)[C@]4([H])C[C@]1(O)[C@@]23CO.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
RHEA:73951,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C3C(CCC2(C)CCC1)C3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC[C@]3(C)CCCC(C)=C3[C@]1([H])C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:73963,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCCC2=CCC3C(C3(C)C)C21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCCC2=CCC3C(C3(C)C)C21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:73979,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC=C2CCC3C(C3(C)C)C21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC=C2CCC3C(C3(C)C)C21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:73983,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C)CC1C1(C)CCCC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@]2(C)C[C@@H]1[C@@]1(C)CCC[C@@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:73987,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCCC2=CCC(C(C)(C)O)CC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C[C@H]1CCCC2=CCC(C(C)(C)O)C[C@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:73991,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(=C(C)C)C2CCC(C)=CCC1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CC/C(C)=C/CC/C(C)=C/C[C@]1(C)CCC2=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:73995,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)=CCC(C(C)(C)O)CCC(C)=CCC1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C/C1=CCC/C(C)=C/C[C@@H](C(C)(C)O)CC/C(C)=C/CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:74107,C[C@H]1CCCC2=CCC(C(C)(C)O)C[C@]21C>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,C[C@H]1CCCC2=CCC(C(C)(C)O)C[C@]21C.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>C[C@H]1CCCC2=CC=CC[C@]21C.CC(C)=O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
RHEA:74543,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)=CCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C/C(C)=C/C/C=C(C)CC/C=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:74547,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2=CC(C)(C)CCC2(C)CC2C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC[C@H](C)[C@]1([H])C[C@@]1(C)CCC(C)(C)C=C1C/C=C2C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:74587,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC1C2(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2C[C@@H]1[C@]2(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:74591,CC(C)=CC[C@H]1O[C@]1(C)[C@H]1CC(=O)CC[C@]12CO2>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,C=C1CC[C@H]2C[C@@H]1[C@]2(C)CCC=C(C)C.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O.[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)CC(=O)CC[C@]12CO2>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
RHEA:74627,CC=CC=CC=CC=CC=CC(=O)OC1CCC2(CO2)C(C2(C)OC2CC=C(C)C)C1OC>>COC1C(OC(=O)C=CC=CC=CC=CC(=O)[O-])CCC2(CO2)C1C1(C)OC1CC=C(C)C,[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](OC)[C@H](OC(=O)/C=C/C=C/C=C/C=C/C=C/C)CC[C@]12CO2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](OC)[C@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)[O-])CC[C@]12CO2.[H]C(C)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H],current
RHEA:74635,CC(C)=CCC1OC1(C)C1CC(=O)CCC12CO2>>CC(C)=CCC1OC1(C)C1C(O)C(=O)CCC12CO2,[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)CC(=O)CC[C@]12CO2.O=C([O-])CCC(=O)C(=O)[O-].O=O>>[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](O)C(=O)CC[C@]12CO2.O=C([O-])CCC(=O)[O-].O=C=O,current
RHEA:74707,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](OC)[C@H](O)CC[C@]12CO2.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](OC)C(=O)CC[C@]12CO2>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:74711,CC(C)=CC[C@H]1O[C@]1(C)[C@H]1[C@H](O)C(=O)CC[C@]12CO2>>CO[C@@H]1C(=O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](O)C(=O)CC[C@]12CO2.Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@H]43)c2n1>>[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](OC)C(=O)CC[C@]12CO2.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+],current
RHEA:74727,*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC=CC=CC=CC=CC)C(*)=O>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C=C/C=C/C=C/C=C/C)C(*)=O>>O=C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H]O[H],current
RHEA:74751,*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC=CC=CC=CC=CC)C(*)=O>>CC=CC=CC=CC=CC=CC(=O)OC1CCC2(CO2)C(C2(C)OC2CC=C(C)C)C1OC,[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](OC)[C@H](O)CC[C@]12CO2.*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C=C/C=C/C=C/C=C/C)C(*)=O>>[H][C@]1([C@@]2(C)O[C@]2([H])CC=C(C)C)[C@H](OC)[C@H](OC(=O)/C=C/C=C/C=C/C=C/C=C/C)CC[C@]12CO2.*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O,current
