enzyme_id,uniprot_id,status,attempted_versions,downloaded_version,download_url,local_path,error
Q9K499,Q9K499,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9K499.cif,
Q9LH31,Q9LH31,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LH31.cif,
Q9LIA1,Q9LIA1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LIA1.cif,
Q9LLR9,Q9LLR9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LLR9.cif,
Q9LQ27,Q9LQ27,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LQ27.cif,
Q9LRH7,Q9LRH7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LRH7.cif,
Q9LRH8,Q9LRH8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LRH8.cif,
Q9LRR2,Q9LRR2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LRR2.cif,
Q9LRZ6,Q9LRZ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LRZ6.cif,
Q9LS68,Q9LS68,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LS68.cif,
Q9LS76,Q9LS76,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LS76.cif,
Q9LSF8,Q9LSF8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LSF8.cif,
Q9LUE0,Q9LUE0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LUE0.cif,
Q9LUE2,Q9LUE2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LUE2.cif,
Q9LVP7,Q9LVP7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LVP7.cif,
Q9LVY2,Q9LVY2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9LVY2.cif,
Q9M7C9,Q9M7C9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9M7C9.cif,
Q9M7D0,Q9M7D0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9M7D0.cif,
Q9M7D1,Q9M7D1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9M7D1.cif,
Q9MB42,Q9MB42,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9MB42.cif,
Q9SAK2,Q9SAK2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9SAK2.cif,
Q9SLP9,Q9SLP9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9SLP9.cif,
Q9SPN0,Q9SPN0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9SPN0.cif,
Q9SPN1,Q9SPN1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9SPN1.cif,
Q9SXV6,Q9SXV6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9SXV6.cif,
Q9SYN1,Q9SYN1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9SYN1.cif,
Q9T0J9,Q9T0J9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9T0J9.cif,
Q9T0K1,Q9T0K1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9T0K1.cif,
Q9UR08,Q9UR08,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9UR08.cif,
Q9UVY5,Q9UVY5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9UVY5.cif,
Q9VFJ0,Q9VFJ0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9VFJ0.cif,
Q9X839,Q9X839,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9X839.cif,
Q9XEH9,Q9XEH9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9XEH9.cif,
Q9XEI0,Q9XEI0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9XEI0.cif,
Q9XJ32,Q9XJ32,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9XJ32.cif,
Q9Y753,Q9Y753,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9Y753.cif,
Q9ZUH4,Q9ZUH4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q9ZUH4.cif,
R4JGL8,R4JGL8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4JGL8.cif,
R4JJJ1,R4JJJ1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4JJJ1.cif,
R4JND9,R4JND9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4JND9.cif,
R4JQS2,R4JQS2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4JQS2.cif,
R4JQT5,R4JQT5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4JQT5.cif,
R4YVJ8,R4YVJ8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4YVJ8.cif,
R4YXW8,R4YXW8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4YXW8.cif,
R4YZC3,R4YZC3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R4YZC3.cif,
R9QMQ9,R9QMQ9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMQ9.cif,
R9QMR0,R9QMR0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMR0.cif,
R9QMR1,R9QMR1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMR1.cif,
R9QMR2,R9QMR2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMR2.cif,
R9QMR3,R9QMR3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMR3.cif,
R9QMR4,R9QMR4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMR4.cif,
R9QMR5,R9QMR5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMR5.cif,
R9QMR6,R9QMR6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMR6.cif,
R9QMW1,R9QMW1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW1.cif,
R9QMW2,R9QMW2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW2.cif,
R9QMW3,R9QMW3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW3.cif,
R9QMW4,R9QMW4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW4.cif,
R9QMW5,R9QMW5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW5.cif,
R9QMW6,R9QMW6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW6.cif,
R9QMW7,R9QMW7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW7.cif,
R9QMW8,R9QMW8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMW8.cif,
R9QMY7,R9QMY7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMY7.cif,
R9QMY8,R9QMY8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMY8.cif,
R9QMY9,R9QMY9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMY9.cif,
R9QMZ0,R9QMZ0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/R9QMZ0.cif,
S0DX56,S0DX56,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/S0DX56.cif,
S0EA85,S0EA85,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/S0EA85.cif,
S0ECT9,S0ECT9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/S0ECT9.cif,
S0EGZ9,S0EGZ9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/S0EGZ9.cif,
S0ENM8,S0ENM8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/S0ENM8.cif,
T1RR71,T1RR71,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RR71.cif,
T1RR72,T1RR72,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RR72.cif,
T1RRI5,T1RRI5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RRI5.cif,
T1RRI8,T1RRI8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RRI8.cif,
T1RRJ4,T1RRJ4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RRJ4.cif,
T1RRJ6,T1RRJ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RRJ6.cif,
T1RRL8,T1RRL8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RRL8.cif,
T1RRR9,T1RRR9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RRR9.cif,
T1RRS0,T1RRS0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/T1RRS0.cif,
U3KYL2,U3KYL2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/U3KYL2.cif,
U3LVL5,U3LVL5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/U3LVL5.cif,
U3LVZ7,U3LVZ7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/U3LVZ7.cif,
U3LW50,U3LW50,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/U3LW50.cif,
U5PZT6,U5PZT6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/U5PZT6.cif,
V6RPN0,V6RPN0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/V6RPN0.cif,
W0FFD7,W0FFD7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/W0FFD7.cif,
W4JX79,W4JX79,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/W4JX79.cif,
W6HUT3,W6HUT3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/W6HUT3.cif,
W6Q4Q9,W6Q4Q9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/W6Q4Q9.cif,
W6Q9B3,W6Q9B3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/W6Q9B3.cif,
W6QAE7,W6QAE7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/W6QAE7.cif,
