protein_id,reaction_id,source,evidence_type
A0LP22,RHEA:17521,uniprot_rhea_cached,recorded_association
A0LSQ9,RHEA:17521,uniprot_rhea_cached,recorded_association
A0LSR0,RHEA:17521,uniprot_rhea_cached,recorded_association
A0PPX4,RHEA:17521,uniprot_rhea_cached,recorded_association
A0Q2P9,RHEA:17521,uniprot_rhea_cached,recorded_association
A0Q2Q0,RHEA:17521,uniprot_rhea_cached,recorded_association
A0Q8I1,RHEA:17521,uniprot_rhea_cached,recorded_association
A0Q8I2,RHEA:17521,uniprot_rhea_cached,recorded_association
A0QJD4,RHEA:17521,uniprot_rhea_cached,recorded_association
A0QUW9,RHEA:17521,uniprot_rhea_cached,recorded_association
A0QUX1,RHEA:17521,uniprot_rhea_cached,recorded_association
A0RNK4,RHEA:17521,uniprot_rhea_cached,recorded_association
A0RP16,RHEA:17521,uniprot_rhea_cached,recorded_association
A0RQ21,RHEA:17521,uniprot_rhea_cached,recorded_association
A0RU64,RHEA:17521,uniprot_rhea_cached,recorded_association
A1A3F7,RHEA:17521,uniprot_rhea_cached,recorded_association
A1ATL2,RHEA:17521,uniprot_rhea_cached,recorded_association
A1ATL3,RHEA:17521,uniprot_rhea_cached,recorded_association
A1ATL4,RHEA:17521,uniprot_rhea_cached,recorded_association
A1AW12,RHEA:17521,uniprot_rhea_cached,recorded_association
A1AW13,RHEA:17521,uniprot_rhea_cached,recorded_association
A1AW14,RHEA:17521,uniprot_rhea_cached,recorded_association
A1AZJ3,RHEA:17521,uniprot_rhea_cached,recorded_association
A1BDI1,RHEA:17521,uniprot_rhea_cached,recorded_association
A1BI67,RHEA:17521,uniprot_rhea_cached,recorded_association
A1BJ58,RHEA:17521,uniprot_rhea_cached,recorded_association
A1CKP5,RHEA:17521,uniprot_rhea_cached,recorded_association
A1D6S8,RHEA:17521,uniprot_rhea_cached,recorded_association
A1K1T3,RHEA:17521,uniprot_rhea_cached,recorded_association
A1K1T5,RHEA:17521,uniprot_rhea_cached,recorded_association
A1K1T6,RHEA:17521,uniprot_rhea_cached,recorded_association
A1KUH8,RHEA:17521,uniprot_rhea_cached,recorded_association
A1KUI0,RHEA:17521,uniprot_rhea_cached,recorded_association
A1QZD3,RHEA:17521,uniprot_rhea_cached,recorded_association
A1R4R0,RHEA:17521,uniprot_rhea_cached,recorded_association
A1R4R1,RHEA:17521,uniprot_rhea_cached,recorded_association
A1R4R2,RHEA:17521,uniprot_rhea_cached,recorded_association
A1RRJ9,RHEA:17521,uniprot_rhea_cached,recorded_association
A1RX40,RHEA:17521,uniprot_rhea_cached,recorded_association
A1SMA0,RHEA:17521,uniprot_rhea_cached,recorded_association
A1T6X9,RHEA:17521,uniprot_rhea_cached,recorded_association
A1T6Y0,RHEA:17521,uniprot_rhea_cached,recorded_association
A1TIW2,RHEA:17521,uniprot_rhea_cached,recorded_association
A1U485,RHEA:17521,uniprot_rhea_cached,recorded_association
A1U486,RHEA:17521,uniprot_rhea_cached,recorded_association
A1U487,RHEA:17521,uniprot_rhea_cached,recorded_association
A1USB4,RHEA:17521,uniprot_rhea_cached,recorded_association
A1UT20,RHEA:17521,uniprot_rhea_cached,recorded_association
A1UT21,RHEA:17521,uniprot_rhea_cached,recorded_association
A1VFG9,RHEA:17521,uniprot_rhea_cached,recorded_association
A1VIL9,RHEA:17521,uniprot_rhea_cached,recorded_association
A1W0I1,RHEA:17521,uniprot_rhea_cached,recorded_association
A1WVR6,RHEA:17521,uniprot_rhea_cached,recorded_association
A1WVR7,RHEA:17521,uniprot_rhea_cached,recorded_association
A1WVR8,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BHB7,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BNH6,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BP33,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BQY7,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BU03,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BUL5,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BWS5,RHEA:17521,uniprot_rhea_cached,recorded_association
A2BZG6,RHEA:17521,uniprot_rhea_cached,recorded_association
A2C068,RHEA:17521,uniprot_rhea_cached,recorded_association
A2C1Y1,RHEA:17521,uniprot_rhea_cached,recorded_association
A2CA16,RHEA:17521,uniprot_rhea_cached,recorded_association
A2CCF2,RHEA:17521,uniprot_rhea_cached,recorded_association
A2CDJ8,RHEA:17521,uniprot_rhea_cached,recorded_association
A2QDI9,RHEA:17521,uniprot_rhea_cached,recorded_association
A2RCV7,RHEA:17521,uniprot_rhea_cached,recorded_association
A2RCV8,RHEA:17521,uniprot_rhea_cached,recorded_association
A2RHP4,RHEA:17521,uniprot_rhea_cached,recorded_association
A2RHP5,RHEA:17521,uniprot_rhea_cached,recorded_association
A2RHP6,RHEA:17521,uniprot_rhea_cached,recorded_association
A2SBV7,RHEA:17521,uniprot_rhea_cached,recorded_association
A2ZF53,RHEA:17521,uniprot_rhea_cached,recorded_association
A3CLF7,RHEA:17521,uniprot_rhea_cached,recorded_association
A3CLF8,RHEA:17521,uniprot_rhea_cached,recorded_association
A3CLF9,RHEA:17521,uniprot_rhea_cached,recorded_association
A3DE86,RHEA:17521,uniprot_rhea_cached,recorded_association
A3GFV6,RHEA:17521,uniprot_rhea_cached,recorded_association
A3LU55,RHEA:17521,uniprot_rhea_cached,recorded_association
A3M8F1,RHEA:17521,uniprot_rhea_cached,recorded_association
A3MV63,RHEA:17521,uniprot_rhea_cached,recorded_association
A3N4F4,RHEA:17521,uniprot_rhea_cached,recorded_association
A3PAV5,RHEA:17521,uniprot_rhea_cached,recorded_association
A3PCR0,RHEA:17521,uniprot_rhea_cached,recorded_association
A3PHJ3,RHEA:17521,uniprot_rhea_cached,recorded_association
A3PI90,RHEA:17521,uniprot_rhea_cached,recorded_association
A3PXN5,RHEA:17521,uniprot_rhea_cached,recorded_association
A4FW11,RHEA:17521,uniprot_rhea_cached,recorded_association
A4FWR5,RHEA:17521,uniprot_rhea_cached,recorded_association
A4FWR6,RHEA:17521,uniprot_rhea_cached,recorded_association
A4FXX9,RHEA:17521,uniprot_rhea_cached,recorded_association
A4G1L3,RHEA:17521,uniprot_rhea_cached,recorded_association
A4G1L4,RHEA:17521,uniprot_rhea_cached,recorded_association
A4G1L5,RHEA:17521,uniprot_rhea_cached,recorded_association
A4IJZ1,RHEA:17521,uniprot_rhea_cached,recorded_association
A4IJZ2,RHEA:17521,uniprot_rhea_cached,recorded_association
A4IJZ3,RHEA:17521,uniprot_rhea_cached,recorded_association
A4IVY3,RHEA:17521,uniprot_rhea_cached,recorded_association
A4J6Z8,RHEA:17521,uniprot_rhea_cached,recorded_association
A4JIS9,RHEA:17521,uniprot_rhea_cached,recorded_association
A4JIT0,RHEA:17521,uniprot_rhea_cached,recorded_association
A4JIT1,RHEA:17521,uniprot_rhea_cached,recorded_association
A4QDK8,RHEA:17521,uniprot_rhea_cached,recorded_association
A4QDM0,RHEA:17521,uniprot_rhea_cached,recorded_association
A4QR60,RHEA:17521,uniprot_rhea_cached,recorded_association
A4R713,RHEA:17521,uniprot_rhea_cached,recorded_association
A4S450,RHEA:17521,uniprot_rhea_cached,recorded_association
A4SD65,RHEA:17521,uniprot_rhea_cached,recorded_association
A4SGD2,RHEA:17521,uniprot_rhea_cached,recorded_association
A4T0G5,RHEA:17521,uniprot_rhea_cached,recorded_association
A4TE06,RHEA:17521,uniprot_rhea_cached,recorded_association
A4VIA8,RHEA:17521,uniprot_rhea_cached,recorded_association
A4VZG4,RHEA:17521,uniprot_rhea_cached,recorded_association
A4VZG5,RHEA:17521,uniprot_rhea_cached,recorded_association
A4VZG6,RHEA:17521,uniprot_rhea_cached,recorded_association
A4WKM4,RHEA:17521,uniprot_rhea_cached,recorded_association
A4WUQ2,RHEA:17521,uniprot_rhea_cached,recorded_association
A4WUQ3,RHEA:17521,uniprot_rhea_cached,recorded_association
A4WX55,RHEA:17521,uniprot_rhea_cached,recorded_association
A4X489,RHEA:17521,uniprot_rhea_cached,recorded_association
A4X490,RHEA:17521,uniprot_rhea_cached,recorded_association
A4X491,RHEA:17521,uniprot_rhea_cached,recorded_association
A4XHY7,RHEA:17521,uniprot_rhea_cached,recorded_association
A4XHY9,RHEA:17521,uniprot_rhea_cached,recorded_association
A4XQK5,RHEA:17521,uniprot_rhea_cached,recorded_association
A4XQK6,RHEA:17521,uniprot_rhea_cached,recorded_association
A4XQK7,RHEA:17521,uniprot_rhea_cached,recorded_association
A4YHH3,RHEA:17521,uniprot_rhea_cached,recorded_association
A4YHJ3,RHEA:17521,uniprot_rhea_cached,recorded_association
A4YWF1,RHEA:17521,uniprot_rhea_cached,recorded_association
A4YWF3,RHEA:17521,uniprot_rhea_cached,recorded_association
A5CEC8,RHEA:17521,uniprot_rhea_cached,recorded_association
A5CEC9,RHEA:17521,uniprot_rhea_cached,recorded_association
A5CQV0,RHEA:17521,uniprot_rhea_cached,recorded_association
A5CX64,RHEA:17521,uniprot_rhea_cached,recorded_association
A5CX65,RHEA:17521,uniprot_rhea_cached,recorded_association
A5CX66,RHEA:17521,uniprot_rhea_cached,recorded_association
A5CZ96,RHEA:17521,uniprot_rhea_cached,recorded_association
A5DE65,RHEA:17521,uniprot_rhea_cached,recorded_association
A5DGY1,RHEA:17521,uniprot_rhea_cached,recorded_association
A5DWJ3,RHEA:17521,uniprot_rhea_cached,recorded_association
A5EKP2,RHEA:17521,uniprot_rhea_cached,recorded_association
A5EKP4,RHEA:17521,uniprot_rhea_cached,recorded_association
A5EKP6,RHEA:17521,uniprot_rhea_cached,recorded_association
A5EW27,RHEA:17521,uniprot_rhea_cached,recorded_association
A5EY31,RHEA:17521,uniprot_rhea_cached,recorded_association
A5FQ06,RHEA:17521,uniprot_rhea_cached,recorded_association
A5FQ07,RHEA:17521,uniprot_rhea_cached,recorded_association
A5FWV7,RHEA:17521,uniprot_rhea_cached,recorded_association
A5FWV9,RHEA:17521,uniprot_rhea_cached,recorded_association
A5G9J8,RHEA:17521,uniprot_rhea_cached,recorded_association
A5G9J9,RHEA:17521,uniprot_rhea_cached,recorded_association
A5G9K0,RHEA:17521,uniprot_rhea_cached,recorded_association
A5GIJ9,RHEA:17521,uniprot_rhea_cached,recorded_association
A5GKM7,RHEA:17521,uniprot_rhea_cached,recorded_association
A5GPE6,RHEA:17521,uniprot_rhea_cached,recorded_association
A5GTM0,RHEA:17521,uniprot_rhea_cached,recorded_association
A5GW52,RHEA:17521,uniprot_rhea_cached,recorded_association
A5ICP2,RHEA:17521,uniprot_rhea_cached,recorded_association
A5ICP3,RHEA:17521,uniprot_rhea_cached,recorded_association
A5IMT3,RHEA:17521,uniprot_rhea_cached,recorded_association
A5IZF7,RHEA:17521,uniprot_rhea_cached,recorded_association
A5UK11,RHEA:17521,uniprot_rhea_cached,recorded_association
A5UK12,RHEA:17521,uniprot_rhea_cached,recorded_association
A5UM78,RHEA:17521,uniprot_rhea_cached,recorded_association
A5UMN0,RHEA:17521,uniprot_rhea_cached,recorded_association
A5USB5,RHEA:17521,uniprot_rhea_cached,recorded_association
A5USE7,RHEA:17521,uniprot_rhea_cached,recorded_association
A5UXF9,RHEA:17521,uniprot_rhea_cached,recorded_association
A5V3U9,RHEA:17521,uniprot_rhea_cached,recorded_association
A5V3V0,RHEA:17521,uniprot_rhea_cached,recorded_association
A5V3V1,RHEA:17521,uniprot_rhea_cached,recorded_association
A5VQ81,RHEA:17521,uniprot_rhea_cached,recorded_association
A5VUS6,RHEA:17521,uniprot_rhea_cached,recorded_association
A5VZ21,RHEA:17521,uniprot_rhea_cached,recorded_association
A5VZ22,RHEA:17521,uniprot_rhea_cached,recorded_association
A5WCI2,RHEA:17521,uniprot_rhea_cached,recorded_association
A6LLK6,RHEA:17521,uniprot_rhea_cached,recorded_association
A6LVB6,RHEA:17521,uniprot_rhea_cached,recorded_association
A6Q4I0,RHEA:17521,uniprot_rhea_cached,recorded_association
A6Q7I8,RHEA:17521,uniprot_rhea_cached,recorded_association
A6QAM1,RHEA:17521,uniprot_rhea_cached,recorded_association
A6QIC9,RHEA:17521,uniprot_rhea_cached,recorded_association
A6SUD6,RHEA:17521,uniprot_rhea_cached,recorded_association
A6SUD7,RHEA:17521,uniprot_rhea_cached,recorded_association
A6SUD8,RHEA:17521,uniprot_rhea_cached,recorded_association
A6TTJ8,RHEA:17521,uniprot_rhea_cached,recorded_association
A6U818,RHEA:17521,uniprot_rhea_cached,recorded_association
A6U819,RHEA:17521,uniprot_rhea_cached,recorded_association
A6U821,RHEA:17521,uniprot_rhea_cached,recorded_association
A6UNT0,RHEA:17521,uniprot_rhea_cached,recorded_association
A6UPR3,RHEA:17521,uniprot_rhea_cached,recorded_association
A6UPR4,RHEA:17521,uniprot_rhea_cached,recorded_association
A6UQF6,RHEA:17521,uniprot_rhea_cached,recorded_association
A6UU57,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VBJ8,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VBJ9,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VFN7,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VGK4,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VGK5,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VH97,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VWM9,RHEA:17521,uniprot_rhea_cached,recorded_association
A6VWN0,RHEA:17521,uniprot_rhea_cached,recorded_association
A6W7L6,RHEA:17521,uniprot_rhea_cached,recorded_association
A6W7L7,RHEA:17521,uniprot_rhea_cached,recorded_association
A6W7L8,RHEA:17521,uniprot_rhea_cached,recorded_association
A6X191,RHEA:17521,uniprot_rhea_cached,recorded_association
A6X562,RHEA:17521,uniprot_rhea_cached,recorded_association
A6X564,RHEA:17521,uniprot_rhea_cached,recorded_association
A6ZKM2,RHEA:17521,uniprot_rhea_cached,recorded_association
A7FYL2,RHEA:17521,uniprot_rhea_cached,recorded_association
A7FYL3,RHEA:17521,uniprot_rhea_cached,recorded_association
A7FYL4,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GIK1,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GIK2,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GKK2,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GKK3,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GKK4,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GX27,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GX43,RHEA:17521,uniprot_rhea_cached,recorded_association
A7GYS1,RHEA:17521,uniprot_rhea_cached,recorded_association
A7H2I0,RHEA:17521,uniprot_rhea_cached,recorded_association
A7H2U1,RHEA:17521,uniprot_rhea_cached,recorded_association
A7H4Y0,RHEA:17521,uniprot_rhea_cached,recorded_association
A7HIG8,RHEA:17521,uniprot_rhea_cached,recorded_association
A7HIH1,RHEA:17521,uniprot_rhea_cached,recorded_association
A7HX17,RHEA:17521,uniprot_rhea_cached,recorded_association
A7I1S8,RHEA:17521,uniprot_rhea_cached,recorded_association
A7I1W4,RHEA:17521,uniprot_rhea_cached,recorded_association
A7I6L5,RHEA:17521,uniprot_rhea_cached,recorded_association
A7IMA6,RHEA:17521,uniprot_rhea_cached,recorded_association
A7IMA7,RHEA:17521,uniprot_rhea_cached,recorded_association
A7IMA9,RHEA:17521,uniprot_rhea_cached,recorded_association
A7NKM0,RHEA:17521,uniprot_rhea_cached,recorded_association
A7NQY6,RHEA:17521,uniprot_rhea_cached,recorded_association
A7NR21,RHEA:17521,uniprot_rhea_cached,recorded_association
A7TI41,RHEA:17521,uniprot_rhea_cached,recorded_association
A7TSA9,RHEA:17521,uniprot_rhea_cached,recorded_association
A7Z266,RHEA:17521,uniprot_rhea_cached,recorded_association
A7Z267,RHEA:17521,uniprot_rhea_cached,recorded_association
A7Z268,RHEA:17521,uniprot_rhea_cached,recorded_association
A7ZFA0,RHEA:17521,uniprot_rhea_cached,recorded_association
A8AVE1,RHEA:17521,uniprot_rhea_cached,recorded_association
A8AVE2,RHEA:17521,uniprot_rhea_cached,recorded_association
A8AVE3,RHEA:17521,uniprot_rhea_cached,recorded_association
A8ERD0,RHEA:17521,uniprot_rhea_cached,recorded_association
A8ETK8,RHEA:17521,uniprot_rhea_cached,recorded_association
A8EXM0,RHEA:17521,uniprot_rhea_cached,recorded_association
A8EXM1,RHEA:17521,uniprot_rhea_cached,recorded_association
A8EXM2,RHEA:17521,uniprot_rhea_cached,recorded_association
A8F5H5,RHEA:17521,uniprot_rhea_cached,recorded_association
A8F5H6,RHEA:17521,uniprot_rhea_cached,recorded_association
A8FAR9,RHEA:17521,uniprot_rhea_cached,recorded_association
A8FAS0,RHEA:17521,uniprot_rhea_cached,recorded_association
A8FAS1,RHEA:17521,uniprot_rhea_cached,recorded_association
A8FKI5,RHEA:17521,uniprot_rhea_cached,recorded_association
A8FMB2,RHEA:17521,uniprot_rhea_cached,recorded_association
A8FMQ3,RHEA:17521,uniprot_rhea_cached,recorded_association
A8G2P3,RHEA:17521,uniprot_rhea_cached,recorded_association
A8G4M8,RHEA:17521,uniprot_rhea_cached,recorded_association
A8GMC0,RHEA:17521,uniprot_rhea_cached,recorded_association
A8GMC1,RHEA:17521,uniprot_rhea_cached,recorded_association
A8GQX6,RHEA:17521,uniprot_rhea_cached,recorded_association
A8GV45,RHEA:17521,uniprot_rhea_cached,recorded_association
A8GV46,RHEA:17521,uniprot_rhea_cached,recorded_association
A8GV47,RHEA:17521,uniprot_rhea_cached,recorded_association
A8I9X4,RHEA:17521,uniprot_rhea_cached,recorded_association
A8I9X6,RHEA:17521,uniprot_rhea_cached,recorded_association
A8ICV0,RHEA:17521,uniprot_rhea_cached,recorded_association
A8LI95,RHEA:17521,uniprot_rhea_cached,recorded_association
A8LJ23,RHEA:17521,uniprot_rhea_cached,recorded_association
A8LJ24,RHEA:17521,uniprot_rhea_cached,recorded_association
A8M5E5,RHEA:17521,uniprot_rhea_cached,recorded_association
A8M5E6,RHEA:17521,uniprot_rhea_cached,recorded_association
A8M5E7,RHEA:17521,uniprot_rhea_cached,recorded_association
A8M9G2,RHEA:17521,uniprot_rhea_cached,recorded_association
A8N8S3,RHEA:17521,uniprot_rhea_cached,recorded_association
A8PJJ2,RHEA:17521,uniprot_rhea_cached,recorded_association
A8YTZ6,RHEA:17521,uniprot_rhea_cached,recorded_association
A8YTZ7,RHEA:17521,uniprot_rhea_cached,recorded_association
A8Z6P5,RHEA:17521,uniprot_rhea_cached,recorded_association
A8ZSP8,RHEA:17521,uniprot_rhea_cached,recorded_association
A8ZSP9,RHEA:17521,uniprot_rhea_cached,recorded_association
A9A9F2,RHEA:17521,uniprot_rhea_cached,recorded_association
A9AA46,RHEA:17521,uniprot_rhea_cached,recorded_association
A9AA47,RHEA:17521,uniprot_rhea_cached,recorded_association
A9AAZ8,RHEA:17521,uniprot_rhea_cached,recorded_association
A9AC50,RHEA:17521,uniprot_rhea_cached,recorded_association
A9AC51,RHEA:17521,uniprot_rhea_cached,recorded_association
A9B090,RHEA:17521,uniprot_rhea_cached,recorded_association
A9B5C4,RHEA:17521,uniprot_rhea_cached,recorded_association
A9B9W7,RHEA:17521,uniprot_rhea_cached,recorded_association
A9BDK3,RHEA:17521,uniprot_rhea_cached,recorded_association
A9BFT2,RHEA:17521,uniprot_rhea_cached,recorded_association
A9BPN0,RHEA:17521,uniprot_rhea_cached,recorded_association
A9HRJ1,RHEA:17521,uniprot_rhea_cached,recorded_association
A9I0H0,RHEA:17521,uniprot_rhea_cached,recorded_association
A9I0H5,RHEA:17521,uniprot_rhea_cached,recorded_association
A9I0H9,RHEA:17521,uniprot_rhea_cached,recorded_association
A9ISC3,RHEA:17521,uniprot_rhea_cached,recorded_association
A9IU58,RHEA:17521,uniprot_rhea_cached,recorded_association
A9KJ25,RHEA:17521,uniprot_rhea_cached,recorded_association
A9KJ26,RHEA:17521,uniprot_rhea_cached,recorded_association
A9KJ27,RHEA:17521,uniprot_rhea_cached,recorded_association
A9M003,RHEA:17521,uniprot_rhea_cached,recorded_association
A9M005,RHEA:17521,uniprot_rhea_cached,recorded_association
A9MBN4,RHEA:17521,uniprot_rhea_cached,recorded_association
A9P2J1,RHEA:17521,uniprot_rhea_cached,recorded_association
A9TWD9,RHEA:17521,uniprot_rhea_cached,recorded_association
A9VRH7,RHEA:17521,uniprot_rhea_cached,recorded_association
A9VRH8,RHEA:17521,uniprot_rhea_cached,recorded_association
A9VWZ8,RHEA:17521,uniprot_rhea_cached,recorded_association
A9W748,RHEA:17521,uniprot_rhea_cached,recorded_association
A9WPN1,RHEA:17521,uniprot_rhea_cached,recorded_association
A9WPN2,RHEA:17521,uniprot_rhea_cached,recorded_association
A9WYR3,RHEA:17521,uniprot_rhea_cached,recorded_association
B0BAY9,RHEA:17521,uniprot_rhea_cached,recorded_association
B0BAZ0,RHEA:17521,uniprot_rhea_cached,recorded_association
B0BWC2,RHEA:17521,uniprot_rhea_cached,recorded_association
B0BWC3,RHEA:17521,uniprot_rhea_cached,recorded_association
B0BWC4,RHEA:17521,uniprot_rhea_cached,recorded_association
B0BZ26,RHEA:17521,uniprot_rhea_cached,recorded_association
B0BZQ6,RHEA:17521,uniprot_rhea_cached,recorded_association
B0C269,RHEA:17521,uniprot_rhea_cached,recorded_association
B0CLM5,RHEA:17521,uniprot_rhea_cached,recorded_association
B0CXE1,RHEA:17521,uniprot_rhea_cached,recorded_association
B0JSX3,RHEA:17521,uniprot_rhea_cached,recorded_association
B0JVY2,RHEA:17521,uniprot_rhea_cached,recorded_association
B0K3S3,RHEA:17521,uniprot_rhea_cached,recorded_association
B0K3S4,RHEA:17521,uniprot_rhea_cached,recorded_association
B0KBN3,RHEA:17521,uniprot_rhea_cached,recorded_association
B0KBN4,RHEA:17521,uniprot_rhea_cached,recorded_association
B0KBN5,RHEA:17521,uniprot_rhea_cached,recorded_association
B0KQF9,RHEA:17521,uniprot_rhea_cached,recorded_association
B0KQG0,RHEA:17521,uniprot_rhea_cached,recorded_association
B0KQG1,RHEA:17521,uniprot_rhea_cached,recorded_association
