Enzyme_uniprot_ids	Enzyme_genbank_ids	Enzyme_marts_ids	Substrate_smiles	Substrate_name	Substrate_marts_id	Product_smiles	Product_name	Product_marts_id	Reaction_type	Evidence	Publication	Mechanism_marts_id	step_reaction_smiles	step_reaction_signature	step_index
M5AW86;A0A8F4PPI6;A0A167CIH5		marts_E00578;marts_E00997;marts_E01210	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E,14E)-GFPP	marts_M00550	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	dephosphorylation	trivial		marts_R00187	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
M5AW86;A0A8F4PPI6;A0A167CIH5		marts_E00578;marts_E00997;marts_E01210	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	C=CC(=C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	β-geranylfarnesene	marts_M00552	deprotonation	trivial		marts_R00187	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C=CC(=C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>C=CC(=C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	2
M5AW86		marts_E00578	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	all-trans-hexaprenyl diphosphate(3−)	marts_M00544	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	all-trans-hexaprenyl cation	marts_M00545	dephosphorylation			marts_R00188	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
M5AW86		marts_E00578	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	all-trans-hexaprenyl cation	marts_M00545	C=CC(=C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	β-hexaprene	marts_M00546	deprotonation			marts_R00188	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C=CC(=C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>C=CC(=C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	2
M5AW86		marts_E00578	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	all-trans-heptaprenyl diphosphate(3-)	marts_M00547	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	all-trans-heptaprenyl cation	marts_M00548	dephosphorylation			marts_R00189	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
M5AW86		marts_E00578	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	all-trans-heptaprenyl cation	marts_M00548	C=CC(=C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	β-heptaprene	marts_M00549	deprotonation			marts_R00189	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C=CC(=C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>C=CC(=C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	2
M2V8C1;A1C8C3;A0A8F4SNK9;A0A6G7GHF5;A0A1V1FVQ6;A0A0U5G0B1		marts_E00589;marts_E00978;marts_E00985;marts_E01027;marts_E01147;marts_E01237	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E,14E)-GFPP	marts_M00550	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	dephosphorylation	experiment	https://pubs.rsc.org/en/content/articlelanding/2020/OB/D0OB01470B	marts_R00190	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
M2V8C1;A1C8C3;A0A8F4SNK9;A0A6G7GHF5;A0A1V1FVQ6;A0A0U5G0B1		marts_E00589;marts_E00978;marts_E00985;marts_E01027;marts_E01147;marts_E01237	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	CC(C)=CCC/C(C)=C/CCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00695	cyclization	experiment	https://pubs.rsc.org/en/content/articlelanding/2020/OB/D0OB01470B	marts_R00190	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/C1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CC1	2
M2V8C1;A1C8C3;A0A8F4SNK9;A0A6G7GHF5;A0A1V1FVQ6;A0A0U5G0B1		marts_E00589;marts_E00978;marts_E00985;marts_E01027;marts_E01147;marts_E01237	CC(C)=CCC/C(C)=C/CCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00695	CC(C)=CCC[C+](C)C1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CCC12	unnamed_intermediate	marts_M00696	cyclization	experiment	https://pubs.rsc.org/en/content/articlelanding/2020/OB/D0OB01470B	marts_R00190	CC(C)=CCC/C(C)=C/CCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/C1>>CC(C)=CCC[C+](C)C1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CCC12	CC(C)=CCCC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CC1>>CC(C)=CCC[C+](C)C1CCC2(C)CC=C(C)CCC=C(C)CCC12	3
M2V8C1;A1C8C3;A0A8F4SNK9;A0A6G7GHF5;A0A1V1FVQ6;A0A0U5G0B1		marts_E00589;marts_E00978;marts_E00985;marts_E01027;marts_E01147;marts_E01237	CC(C)=CCC[C+](C)C1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CCC12	unnamed_intermediate	marts_M00696	CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)[CH+]C[C@@H]12	unnamed_intermediate	marts_M00701	hydride shift	experiment	https://pubs.rsc.org/en/content/articlelanding/2020/OB/D0OB01470B	marts_R00190	CC(C)=CCC[C+](C)C1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CCC12>>CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)[CH+]C[C@@H]12	CC(C)=CCC[C+](C)C1CCC2(C)CC=C(C)CCC=C(C)CCC12>>CC(C)=CCCC(C)C1CCC2(C)CC=C(C)CCC=C(C)[CH+]CC12	4
M2V8C1;A1C8C3;A0A8F4SNK9;A0A6G7GHF5;A0A1V1FVQ6;A0A0U5G0B1		marts_E00589;marts_E00978;marts_E00985;marts_E01027;marts_E01147;marts_E01237	CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)[CH+]C[C@@H]12	unnamed_intermediate	marts_M00701	CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C[C@@H]3[C+](C)CC[C@@H]3/C(C)=C\C[C@@H]12	unnamed_intermediate	marts_M00702	cyclization	experiment	https://pubs.rsc.org/en/content/articlelanding/2020/OB/D0OB01470B	marts_R00190	CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)[CH+]C[C@@H]12>>CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C[C@@H]3[C+](C)CC[C@@H]3/C(C)=C\C[C@@H]12	CC(C)=CCCC(C)C1CCC2(C)CC=C(C)CCC=C(C)[CH+]CC12>>CC(C)=CCCC(C)C1CCC2(C)CC3[C+](C)CCC3C(C)=CCC12	5
M2V8C1;A1C8C3;A0A8F4SNK9;A0A6G7GHF5;A0A1V1FVQ6;A0A0U5G0B1		marts_E00589;marts_E00978;marts_E00985;marts_E01027;marts_E01147;marts_E01237	CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C[C@@H]3[C+](C)CC[C@@H]3/C(C)=C\C[C@@H]12	unnamed_intermediate	marts_M00702	CC(C)=CCC[C@H](C)[C@H]1CC[C@]2(C)C[C@H]3[C@H](CC[C@@]3(C)O)/C(C)=C\C[C@@H]12	ophiobolin F	marts_M00703	hydroxylation	experiment	https://pubs.rsc.org/en/content/articlelanding/2020/OB/D0OB01470B	marts_R00190	CC(C)=CCCC(C)[C@H]1CC[C@]2(C)C[C@@H]3[C+](C)CC[C@@H]3/C(C)=C\C[C@@H]12>>CC(C)=CCC[C@H](C)[C@H]1CC[C@]2(C)C[C@H]3[C@H](CC[C@@]3(C)O)/C(C)=C\C[C@@H]12	CC(C)=CCCC(C)C1CCC2(C)CC3[C+](C)CCC3C(C)=CCC12>>CC(C)=CCCC(C)C1CCC2(C)CC3C(CCC3(C)O)C(C)=CCC12	6
M2U578;A0A8F4SPZ5;A0A8F4PP18		marts_E00590;marts_E00983;marts_E00999	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E,14E)-GFPP	marts_M00550	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	dephosphorylation	similarity	https://pubs.acs.org/doi/10.1021/acs.orglett.7b03418	marts_R00191	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
M2U578;A0A8F4SPZ5;A0A8F4PP18		marts_E00590;marts_E00983;marts_E00999	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	cyclization	similarity	https://pubs.acs.org/doi/10.1021/acs.orglett.7b03418	marts_R00191	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1	2
M2U578;A0A8F4SPZ5;A0A8F4PP18		marts_E00590;marts_E00983;marts_E00999	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	C/C1=C\CC/C(C)=C/C[C@]2(C)CC[C@@H]([C+](C)C)[C@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00733	cyclization	similarity	https://pubs.acs.org/doi/10.1021/acs.orglett.7b03418	marts_R00191	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1>>C/C1=C\CC/C(C)=C/C[C@]2(C)CC[C@@H]([C+](C)C)[C@H]2CC/C(C)=C/CC1	CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1>>CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1	3
M2U578;A0A8F4SPZ5;A0A8F4PP18		marts_E00590;marts_E00983;marts_E00999	C/C1=C\CC/C(C)=C/C[C@]2(C)CC[C@@H]([C+](C)C)[C@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00733	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@]2(C)CC[C@@H](C(C)C)[C@H]2C[CH+]1	unnamed_intermediate	marts_M00706	hydride shift	similarity	https://pubs.acs.org/doi/10.1021/acs.orglett.7b03418	marts_R00191	C/C1=C\CC/C(C)=C/C[C@]2(C)CC[C@@H]([C+](C)C)[C@H]2CC/C(C)=C/CC1>>C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@]2(C)CC[C@@H](C(C)C)[C@H]2C[CH+]1	CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1>>CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1	4
M2U578;A0A8F4SPZ5;A0A8F4PP18		marts_E00590;marts_E00983;marts_E00999	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@]2(C)CC[C@@H](C(C)C)[C@H]2C[CH+]1	unnamed_intermediate	marts_M00706	C/C1=C\C[C@]2(C)CC[C@@H](C(C)C)[C@H]2C/C=C(\C)[C@@H](O)CC/C(C)=C/CC1	preterpestacin I	marts_M00740	hydroxylation	similarity	https://pubs.acs.org/doi/10.1021/acs.orglett.7b03418	marts_R00191	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@]2(C)CC[C@@H](C(C)C)[C@H]2C[CH+]1>>C/C1=C\C[C@]2(C)CC[C@@H](C(C)C)[C@H]2C/C=C(\C)[C@@H](O)CC/C(C)=C/CC1	CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C(O)CCC(C)=CCC1	5
M1VDX3;M1V9Q0;A0A1N7KE47		marts_E00591;marts_E00592;marts_E01362	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	dephosphorylation		https://chemistry-europe.onlinelibrary.wiley.com/doi/full/10.1002/cbic.201200651	marts_R00192	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
M1VDX3;M1V9Q0;A0A1N7KE47		marts_E00591;marts_E00592;marts_E01362	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E)-GG cation	marts_M00018	C/C1=C\CC/C(C)=C/CC([C+](C)C)CC/C(C)=C/CC1	cembrenyl cation	marts_M00256	cyclization		https://chemistry-europe.onlinelibrary.wiley.com/doi/full/10.1002/cbic.201200651	marts_R00192	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C/C1=C\CC/C(C)=C/CC([C+](C)C)CC/C(C)=C/CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC1=CCCC(C)=CCC([C+](C)C)CCC(C)=CCC1	2
M1VDX3;M1V9Q0;A0A1N7KE47		marts_E00591;marts_E00592;marts_E01362	C/C1=C\CC/C(C)=C/CC([C+](C)C)CC/C(C)=C/CC1	cembrenyl cation	marts_M00256	C/C1=C\CC/C(C)=C/C[C@@H](C(C)(C)O)CC/C(C)=C/CC1	(R)-nephthenol	marts_M00259	hydroxylation		https://chemistry-europe.onlinelibrary.wiley.com/doi/full/10.1002/cbic.201200651	marts_R00192	C/C1=C\CC/C(C)=C/CC([C+](C)C)CC/C(C)=C/CC1>>C/C1=C\CC/C(C)=C/C[C@@H](C(C)(C)O)CC/C(C)=C/CC1	CC1=CCCC(C)=CCC([C+](C)C)CCC(C)=CCC1>>CC1=CCCC(C)=CCC(C(C)(C)O)CCC(C)=CCC1	3
;E5GAF7		marts_E00593;marts_E00761	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation	similarity		marts_R00193	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
;E5GAF7		marts_E00593;marts_E00761	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	cyclization	similarity		marts_R00193	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>CC1=CCC([C+](C)C)CCC(C)=CCC1	2
;E5GAF7		marts_E00593;marts_E00761	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M00180	hydride shift	similarity		marts_R00193	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1>>C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1	CC1=CCC([C+](C)C)CCC(C)=CCC1>>CC1=C[CH+]C(C(C)C)CCC(C)=CCC1	3
;E5GAF7		marts_E00593;marts_E00761	C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M00180	C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C	bicyclogermacrene	marts_M00152	cyclopropanation deprotonation	similarity		marts_R00193	C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1>>C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C	CC1=C[CH+]C(C(C)C)CCC(C)=CCC1>>CC1=CC2C(CCC(C)=CCC1)C2(C)C	4
;E5GAF7		marts_E00593;marts_E00761	C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C	bicyclogermacrene	marts_M00152	C/C1=C\[C@H]2[C@@H](CC[C+](C)CCC1)C2(C)C	unnamed_intermediate	marts_M00307	protonation	similarity		marts_R00193	C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C>>C/C1=C\[C@H]2[C@@H](CC[C+](C)CCC1)C2(C)C	CC1=CC2C(CCC(C)=CCC1)C2(C)C>>CC1=CC2C(CC[C+](C)CCC1)C2(C)C	5
;E5GAF7		marts_E00593;marts_E00761	C/C1=C\[C@H]2[C@@H](CC[C+](C)CCC1)C2(C)C	unnamed_intermediate	marts_M00307	C[C+]1CCCC2(C)CCC3C(C12)C3(C)C	unnamed_intermediate	marts_M00308	cyclization	similarity		marts_R00193	C/C1=C\[C@H]2[C@@H](CC[C+](C)CCC1)C2(C)C>>C[C+]1CCCC2(C)CCC3C(C12)C3(C)C	CC1=CC2C(CC[C+](C)CCC1)C2(C)C>>C[C+]1CCCC2(C)CCC3C(C12)C3(C)C	6
;E5GAF7		marts_E00593;marts_E00761	C[C+]1CCCC2(C)CCC3C(C12)C3(C)C	unnamed_intermediate	marts_M00308	CC1CCCC2(C)CCC3C([C+]12)C3(C)C	maaliane cation	marts_M00309	hydride shift	similarity		marts_R00193	C[C+]1CCCC2(C)CCC3C(C12)C3(C)C>>CC1CCCC2(C)CCC3C([C+]12)C3(C)C	C[C+]1CCCC2(C)CCC3C(C12)C3(C)C>>CC1CCCC2(C)CCC3C([C+]12)C3(C)C	7
;E5GAF7		marts_E00593;marts_E00761	CC1CCCC2(C)CCC3C([C+]12)C3(C)C	maaliane cation	marts_M00309	CC1CCC[C+]2CCC3C(C3(C)C)C21C	unnamed_intermediate	marts_M00310	methyl shift	similarity		marts_R00193	CC1CCCC2(C)CCC3C([C+]12)C3(C)C>>CC1CCC[C+]2CCC3C(C3(C)C)C21C	CC1CCCC2(C)CCC3C([C+]12)C3(C)C>>CC1CCC[C+]2CCC3C(C3(C)C)C21C	8
;E5GAF7		marts_E00593;marts_E00761	CC1CCC[C+]2CCC3C(C3(C)C)C21C	unnamed_intermediate	marts_M00310	CC1CCC=C2CCC3C(C3(C)C)C21C	1-aristolene	marts_M00890	deprotonation	similarity		marts_R00193	CC1CCC[C+]2CCC3C(C3(C)C)C21C>>CC1CCC=C2CCC3C(C3(C)C)C21C	CC1CCC[C+]2CCC3C(C3(C)C)C21C>>CC1CCC=C2CCC3C(C3(C)C)C21C	9
;A0A3S9GVB5;A0A385AJM7		marts_E00593;marts_E00596;marts_E01064;marts_E01082	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation		https://academic.oup.com/plphys/article/179/2/382/6116354	marts_R00194	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
;A0A3S9GVB5;A0A385AJM7		marts_E00593;marts_E00596;marts_E01064;marts_E01082	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	cyclization		https://academic.oup.com/plphys/article/179/2/382/6116354	marts_R00194	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>CC1=CCC([C+](C)C)CCC(C)=CCC1	2
;A0A3S9GVB5;A0A385AJM7		marts_E00593;marts_E00596;marts_E01064;marts_E01082	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M00180	hydride shift		https://academic.oup.com/plphys/article/179/2/382/6116354	marts_R00194	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1>>C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1	CC1=CCC([C+](C)C)CCC(C)=CCC1>>CC1=C[CH+]C(C(C)C)CCC(C)=CCC1	3
;A0A3S9GVB5;A0A385AJM7		marts_E00593;marts_E00596;marts_E01064;marts_E01082	C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1	unnamed_intermediate	marts_M00180	C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C	bicyclogermacrene	marts_M00152	cyclopropanation deprotonation		https://academic.oup.com/plphys/article/179/2/382/6116354	marts_R00194	C/C1=C\[CH+]C(C(C)C)CC/C(C)=C/CC1>>C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C	CC1=C[CH+]C(C(C)C)CCC(C)=CCC1>>CC1=CC2C(CCC(C)=CCC1)C2(C)C	4
;A0A3S9GVB5;A0A385AJM7		marts_E00593;marts_E00596;marts_E01064;marts_E01082	C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C	bicyclogermacrene	marts_M00152	C/C1=C\[C@H]2[C@@H](CC[C+](C)CCC1)C2(C)C	unnamed_intermediate	marts_M00307	protonation		https://academic.oup.com/plphys/article/179/2/382/6116354	marts_R00194	C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C>>C/C1=C\[C@H]2[C@@H](CC[C+](C)CCC1)C2(C)C	CC1=CC2C(CCC(C)=CCC1)C2(C)C>>CC1=CC2C(CC[C+](C)CCC1)C2(C)C	5
